Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Average Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Owned Copies
50209898,The Return of the Russian Leviathan,Sergei Medvedev,"Medvedev, Sergei",,1509536043,9781509536047,0,4.12,Polity Press,Hardcover,286,2020,2017,,2022/11/30,to-read,to-read (#96),to-read,,,,0,0
50272339,Poeta chileno,Alejandro Zambra,"Zambra, Alejandro",,8433998935,9788433998934,4,4.42,Anagrama,Paperback,421,2020,2020,2022/11/28,2022/10/15,,,read,,,,1,0
58010074,Agua y jabón,Marta D. Riezu,"Riezu, Marta D.",,,9788412149548,0,4.01,Terranova,Paperback,248,2021,2021,,2022/11/22,to-read,to-read (#95),to-read,,,,0,0
19360013,Poor But Sexy: Culture Clashes in Europe East and West,Agata Pyzik,"Pyzik, Agata",,1780993943,9781780993942,0,3.22,Zero Books,Paperback,298,2014,2014,,2022/11/16,to-read,to-read (#94),to-read,,,,0,0
23426,On Love,Alain de Botton,"Botton, Alain de",,0802142400,9780802142405,0,3.97,Grove Press,Paperback,194,2006,1993,,2022/11/12,to-read,to-read (#93),to-read,,,,0,0
1908391,Las mujeres que aman demasiado,Robin Norwood,"Norwood, Robin",,8466301291,9788466301299,0,4.03,Suma,Paperback,384,2001,1985,,2022/11/12,to-read,to-read (#92),to-read,,,,0,0
1730770,Razón de amor,Pedro Salinas,"Salinas, Pedro",,8475058833,9788475058832,0,4.06,Losada,Paperback,128,,1936,,2022/11/12,to-read,to-read (#91),to-read,,,,0,0
59520392,Carcoma,Layla Martínez,"Martínez, Layla",,,9788412434910,0,4.29,Editorial Amor de Madre,Paperback,144,2021,2021,,2022/11/08,to-read,to-read (#90),to-read,,,,0,0
9408932,Cartas a Milena,Franz Kafka,"Kafka, Franz",,8420633542,9788420633541,0,3.81,Alianza Editorial Sa,Paperback,266,1974,1952,,2022/11/08,to-read,to-read (#89),to-read,,,,0,0
98984,El libro de los amores ridículos,Milan Kundera,"Kundera, Milan",Fernando de Valenzuela,8483104180,9788483104187,3,3.86,TusQuets,Paperback,257,2005,1970,2022/11/04,2022/02/01,,,read,"Me ha gustado, pero me ha costado muchísimo acabarlo. <br/>Era esperable, sabiendo que  los libros de relatos no son lo mío. <br/>Algunas partes me han gustado mucho más que otras, pero innegablemente Kundera es de los mejores autores que he leído<br/><br/>- Nadie se va a reír: casi novela ejemplar, me gustó mucho<br/>-La dorada manzana del eterno deseo: la diversión de la seducción por la seducción, posiblemente mi favorito junto con el último relato. <br/>-El falso autoestop: a ratos muy bien, a ratos nada bien.<br/>-Symposion: me resultó aburrida<br/>- Que los muertos viejos dejen sitio a los muertos jóvenes: me gustó muchísimo, especialmente cómo está escrita.<br/>- El doctor Havel al cabo de 20 años: mejor que Symposium, Havel me cayó simpático, podría ser cualquier señor.<br/>-Eduard y Dios: junto con La dorada manzana, posiblemente mi favorito",,,1,0
60827741,Lo que hay,Sara Torres,"Torres, Sara",,8417910964,9788417910969,0,4.23,Reservoir Books,Paperback,224,2022,,,2022/11/08,to-read,to-read (#88),to-read,,,,0,0
53463132,Atrapa a la liebre,Lana Bastašić,"Bastašić, Lana",Pau Sanchis Ferrer,,9788417978563,5,3.91,Navona Editorial,Paperback,272,2020,2018,,2020/08/10,,,read,,,,1,0
2175,Madame Bovary,Gustave Flaubert,"Flaubert, Gustave","Mark Overstall, Malcolm Bowie, Margaret Mauldon, Eleanor Marx-Aveling",0192840398,9780192840394,4,3.7,Oxford University Press,Paperback,329,2004,1856,,2022/10/15,,,read,,,,1,0
61310161,Diarios y cuadernos (1941-1995),Patricia Highsmith,"Highsmith, Patricia","Eduardo Iriarte Goñi, Anna von Planta, Joan Schenkar",843398120X,9788433981202,0,3.92,Anagrama,Paperback,1296,2022,,,2022/10/08,currently-reading,currently-reading (#1),currently-reading,,,,1,0
30078183,Eros El dulce-amargo,Anne Carson,"Carson, Anne",,,9789874568830,0,4.45,Fiordo,Paperback,248,2015,1986,,2022/10/08,to-read,to-read (#87),to-read,,,,0,0
6345193,Invisible,Paul Auster,"Auster, Paul",,0805090800,9780805090802,4,3.73,Henry Holt and Co.,Hardcover,308,2009,2009,2022/10/08,2022/09/27,,,read,,,,1,0
199058,Tear Off the Masks! Identity and Imposture in Twentieth-century Russia,Sheila Fitzpatrick,"Fitzpatrick, Sheila",,0691122458,9780691122458,0,3.86,Princeton University Press,Paperback,352,2005,2005,,2022/10/05,to-read,to-read (#86),to-read,,,,0,0
1991046,A Failed Empire: The Soviet Union in the Cold War from Stalin to Gorbachev,Vladislav M. Zubok,"Zubok, Vladislav M.",,0807830984,9780807830987,0,3.92,University of North Carolina Press,Hardcover,488,2007,2007,,2022/10/05,to-read,to-read (#85),to-read,,,,0,0
937684,"The Cambridge History of Russia, Volume 3: The Twentieth Century",Ronald Grigor Suny,"Suny, Ronald Grigor",,0521811449,9780521811446,0,4.36,Cambridge University Press,Hardcover,,2006,2006,,2022/10/05,"to-read, beces","to-read (#83), beces (#3)",to-read,,,,0,0
482,"Armageddon Averted: The Soviet Collapse, 1970-2000",Stephen Kotkin,"Kotkin, Stephen",,0195168941,9780195168945,0,3.76,"Oxford University Press, USA",Paperback,245,2003,2001,,2022/10/05,"to-read, beces","to-read (#84), beces (#2)",to-read,,,,0,0
1970362,A History of Russia,Nicholas V. Riasanovsky,"Riasanovsky, Nicholas V.",,0195121791,9780195121797,0,3.98,"Oxford University Press, USA",Hardcover,776,1999,,,2022/10/05,"to-read, beces","to-read (#82), beces (#1)",to-read,,,,0,0
17184,The Invisible Man,H.G. Wells,"Wells, H.G.","Daniel Philpott, Дмитро Паламарчук, Микола Іванов, Герберт Веллс",0451528522,9780451528520,0,3.64,Signet Classics,Paperback,192,2002,1897,,2022/09/27,to-read,to-read (#81),to-read,,,,0,0
59630238,"Ay, William",Elizabeth Strout,"Strout, Elizabeth",Catalina Martínez Muñoz,8420460974,9788420460970,5,3.89,Alfaguara,Paperback,200,2022,2021,2022/09/26,2022/03/14,,,read,,,,1,0
56870060,¡Abran paso al Eros alado!,Alejandra Kollontai,"Kollontai, Alejandra",,,,4,4.18,,,,,,2022/09/25,2022/06/29,,,read,,,,1,0
17566243,"Das erste Buch der Träume (Silber, #1)",Kerstin Gier,"Gier, Kerstin",,,,3,4.1,Fischer FJB,Kindle Edition,416,2013,2013,,2022/09/25,,,read,,,,1,0
33789476,Alas,Mikhail Kuzmin,"Kuzmin, Mikhail","Mijaíl Kuzmín, Nayar Rivera, Bela Méndez",6077742724,9786077742722,5,3.41,Quimera,Paperback,85,2010,1905,,2022/09/07,,,read,,,,1,0
60500933,La mirada del ángel,Thomas Wolfe,"Wolfe, Thomas",,9992076143,9789992076149,0,3.92,Trotalibros Editorial,Hardcover,744,2022,1929,,2022/09/06,to-read,to-read (#80),to-read,,,,0,0
52194165,"Encuéntrame (Call Me By Your Name, #2)",André Aciman,"Aciman, André",,8420439401,9788420439402,2,3.28,Alfaguara,Paperback,272,2020,2019,2022/08/17,2022/08/17,,,read,,,,1,0
58666110,Nadar en la oscuridad,Tomasz Jedrowski,"Jedrowski, Tomasz","Bruno Álvarez Herrero, José Monserrat Vicent",,9788412292596,5,4.24,Dos Bigotes,Paperback,252,2021,2020,2022/08/04,2022/07/31,,,read,,,,1,0
7745476,El sueño de Frankie,Pauline Fisk,"Fisk, Pauline",Ana Vargas,848441535X,9788484415350,4,3.69,Random House Mondadori,Paperback,200,2009,2009,,2022/08/01,,,read,,,,1,0
8592123,El año del pensamiento mágico,Joan Didion,"Didion, Joan",Olivia de Miguel,8493448745,9788493448745,1,3.93,Global Rhythm Press,Paperback,211,2006,2005,2022/08/01,2022/03/16,,,read,,,,1,0
58236331,Antología de poetas inglesas del siglo XIX (Alba Poesía nº 12),Elizabeth Barrett Browning,"Browning, Elizabeth Barrett","Mary Wollstonecraft Shelley, Charlotte Brontë, Emily Brontë, George Eliot, Anne Brontë, Christina Rossetti, Alice Meynell, Charlotte Mew, Xandru Fernández, Gonzalo Torné",,,5,4.34,Alba Editorial,Kindle Edition,416,2021,,2022/07/31,2022/07/25,,,read,,,,1,0
479471,Dance on My Grave,Aidan Chambers,"Chambers, Aidan",,006091310X,9780060913106,0,3.9,HarperCollins Publishers,Paperback,256,1986,1982,,2022/07/31,to-read,to-read (#79),to-read,,,,0,0
12750296,Dying to Know You,Aidan Chambers,"Chambers, Aidan",,1419701657,9781419701658,0,3.55,Amulet Books,Hardcover,288,2012,2012,,2022/07/31,to-read,to-read (#78),to-read,,,,0,0
77197,"Assassin's Apprentice (Farseer Trilogy, #1)",Robin Hobb,"Hobb, Robin",,055357339X,9780553573398,0,4.17,Spectra Books,Mass Market Paperback,435,1996,1995,,2022/07/31,to-read,to-read (#77),to-read,,,,0,0
1420,Hamlet,William Shakespeare,"Shakespeare, William","Harold Bloom, André Gide, Rex Gibson, Israel Gollancz, Henry Norman Hudson, L.A. Sherman, Max J. Herzberg, Gregorio Martínez Sierra",0521618746,9780521618748,4,4.03,Cambridge University Press,Paperback,289,2005,1601,,2022/07/17,,,read,,,,1,0
458572,Saving Strangers: Humanitarian Intervention in International Society,Nicholas J. Wheeler,"Wheeler, Nicholas J.",,0199253102,9780199253104,0,3.87,"Oxford University Press, USA",Paperback,352,2003,2000,,2022/03/12,"abandoned, to-read","abandoned (#2), to-read (#76)",to-read,,,,0,0
55054087,"Otoño (Cuarteto estacional, #1)",Ali Smith,"Smith, Ali",Magdalena Palmer,,9788418067969,3,3.69,Nórdica,Paperback,228,2020,2016,2022/06/25,2022/05/24,,,read,,,,1,0
1527854,Girl Meets Boy,Ali Smith,"Smith, Ali",,1841958697,9781841958699,5,3.81,Canongate Books,Hardcover,161,2007,2007,2022/05/24,2022/05/24,,,read,,,,1,0
15811569,Artful,Ali Smith,"Smith, Ali",,1594204861,9781594204869,0,4.06,Penguin Press,Hardcover,256,2013,2012,,2022/05/24,to-read,to-read (#75),to-read,,,,0,0
25902919,Public Library and Other Stories,Ali Smith,"Smith, Ali",,0241237467,9780241237465,0,3.52,Hamish Hamilton,Hardcover,219,2015,2015,,2022/05/24,to-read,to-read (#74),to-read,,,,0,0
52842705,"Summer (Seasonal Quartet, #4)",Ali Smith,"Smith, Ali",,0241207061,9780241207062,0,4.11,Hamish Hamilton,Hardcover,384,2020,2020,,2022/05/24,to-read,to-read (#73),to-read,,,,0,0
40545817,"Spring (Seasonal Quartet, #3)",Ali Smith,"Smith, Ali",,0241207053,9780241207055,0,4.12,Hamish Hamilton,Paperback,336,2019,2019,,2022/05/24,to-read,to-read (#72),to-read,,,,0,0
34516974,"Winter (Seasonal Quartet, #2)",Ali Smith,"Smith, Ali",,0241207029,9780241207024,0,3.85,Hamish Hamilton,Hardcover,322,2017,2017,,2022/05/24,to-read,to-read (#71),to-read,,,,0,0
65517,La sonrisa etrusca,José Luis Sampedro,"Sampedro, José Luis",,0679763384,9780679763383,3,4.08,Alfaguara,Paperback,347,1995,1985,2022/05/12,2022/05/02,,,read,,,,1,0
60054002,Amor libre,Tessa Hadley,"Hadley, Tessa",Magdalena Palmer,,9788418342738,4,3.63,SEXTO PISO,Paperback,272,2022,2022,2022/03/18,2022/03/16,,,read,,,,1,0
539319,El gran Gatsby,F. Scott Fitzgerald,"Fitzgerald, F. Scott",,0307343197,9780307343192,4,3.93,Debolsillo,Paperback,192,2005,1925,,2022/05/01,,,read,,,,1,0
32060284,A Virginia le gustaba Vita,Pilar Bellver,"Bellver, Pilar",,,9788494517075,4,3.81,Dos Bigotes,Paperback,256,2016,2016,2022/04/25,2022/02/01,,,read,,,,1,0
75515,La plaça del Diamant,Mercè Rodoreda,"Rodoreda, Mercè",,8485952316,9788485952311,5,3.85,Club Editor Kapel,Hardcover,159,1984,1962,2022/04/23,2022/04/12,,,read,,,,1,0
9905419,Forgetting Ourselves: Secession and the (Im)possibility of Territorial Identity,Linda S. Bishai,"Bishai, Linda S.",,0739120824,9780739120828,4,4,Lexington Books,Paperback,190,2006,2004,2022/04/18,2022/04/18,,,read,,,,1,0
40775091,Russia Abroad: Driving Regional Fracture in Post-Communist Eurasia and Beyond,Anna Ohanyan,"Ohanyan, Anna",,,9781626166196,3,3,Georgetown University Press,Hardcover,232,2018,,2022/04/18,2022/04/12,,,read,,,,1,0
57470127,Nus,Manuel Gago,"Gago, Manuel",,,9788491218210,0,2.86,Xerais,Paperback,392,2021,2021,,2022/04/12,to-read,to-read (#70),to-read,,,,0,0
2214574,Lavinia,Ursula K. Le Guin,"Guin, Ursula K. Le",,0151014248,9780151014248,1,3.83,"Harcourt, Inc.",Hardcover,279,2008,2008,2022/04/12,2022/03/16,,,read,,,,1,0
59732097,Luna llena,Aki Shimazaki,"Shimazaki, Aki",Javier Albiñana,8411070719,9788411070713,0,4.05,Tusquets,Paperback,160,2022,2021,,2022/03/16,to-read,to-read (#69),to-read,,,,0,0
59800020,El libro de todos los amores,Agustín Fernández Mallo,"Mallo, Agustín Fernández",,843223964X,9788432239649,0,3.45,Seix Barral,Paperback,248,2022,2022,,2022/03/16,to-read,to-read (#68),to-read,,,,0,0
40789548,El salto del ciervo,Sharon Olds,"Olds, Sharon","Joan Margarit, Eduard Lezcano",,9788495142818,0,4.14,Igitur,,128,2018,2012,,2022/03/16,to-read,to-read (#67),to-read,,,,0,0
59862786,Al paraíso,Hanya Yanagihara,"Yanagihara, Hanya","Laura Martín de Dios, Laura Manero Jiménez",8426410782,9788426410788,0,3.79,Lumen,Paperback,952,2022,2022,,2022/03/16,to-read,to-read (#66),to-read,,,,0,0
56583259,Tienes que mirar,Anna Starobinets,"Starobinets, Anna","Viktoria Leftérova, Enrique Maldonado",8417553908,9788417553906,0,4.53,Impedimenta,Paperback,192,2021,2017,,2022/03/16,to-read,to-read (#65),to-read,,,,0,0
51464845,"Buenos días, tristeza",Frédéric Rébéna,"Rébéna, Frédéric","Françoise Sagan, Albert Agut Iglesias",8413412099,9788413412092,0,3.47,Planeta,Paperback,112,2020,,,2022/03/16,to-read,to-read (#64),to-read,,,,0,0
322496,La belleza del marido,Anne Carson,"Carson, Anne",,8426428711,9788426428714,0,4.25,Lumeneditorial,Paperback,224,2003,2001,,2022/03/16,to-read,to-read (#63),to-read,,,,0,0
58947925,La hija pequeña,Fatima Daas,"Daas, Fatima",Lydia Vázquez Jiménez,8412175387,9788412175387,0,3.89,Cabaret Voltaire,Paperback,248,2021,2020,,2022/03/16,to-read,to-read (#62),to-read,,,,0,0
39800570,La mujer singular y la ciudad,Vivian Gornick,"Gornick, Vivian",Raquel Vicedo,841667762X,9788416677627,0,3.87,Sexto Piso,Paperback,148,2018,2015,,2022/03/16,to-read,to-read (#61),to-read,,,,0,0
29773946,La noche de los niños,Toni Morrison,"Morrison, Toni",Óscar Astromujoff,8426402852,9788426402851,0,3.77,Lumen,Hardcover,208,2016,2015,,2022/03/16,to-read,to-read (#60),to-read,,,,0,0
58285140,"Mira las luces, amor mío",Annie Ernaux,"Ernaux, Annie",,8412175379,9788412175370,0,3.53,Cabaret Voltaire,Paperback,128,2021,2014,,2022/03/16,to-read,to-read (#59),to-read,,,,0,0
6277018,Las primas,Aurora Venturini,"Venturini, Aurora",,,,0,4.23,Pagina 12,Mass Market Paperback,168,2007,2007,,2022/03/16,to-read,to-read (#58),to-read,,,,0,0
370360,Nubosidad variable,Carmen Martín Gaite,"Gaite, Carmen Martín",,843390938X,9788433909381,0,3.94,Anagrama,Paperback,400,1992,1992,,2022/03/16,to-read,to-read (#57),to-read,,,,0,0
1418417,Lo raro es vivir,Carmen Martín Gaite,"Gaite, Carmen Martín",,8433910353,9788433910356,0,3.72,Anagrama,Paperback,232,1996,1996,,2022/03/16,to-read,to-read (#56),to-read,,,,0,0
1447790,Léxico familiar,Natalia Ginzburg,"Ginzburg, Natalia",,8426416004,,0,3.91,Lumen Editorial,Paperback,272,2007,1963,,2022/03/16,to-read,to-read (#55),to-read,,,,0,0
25234036,Saturno,Eduardo Halfon,"Halfon, Eduardo",,,,0,4.13,Meet,,,2011,2003,,2022/03/16,to-read,to-read (#54),to-read,,,,0,0
40672287,El hijo judío,Daniel Guebel,"Guebel, Daniel",,987769008X,9789877690088,0,3.77,Buenos Aires: Literatura Random House,Trade Paperback,176,2018,2018,,2022/03/16,to-read,to-read (#53),to-read,,,,0,0
60425954,Volver a conocernos,José Luis Romero,"Romero, José Luis",,,,0,3.92,,Kindle Edition,,2022,,,2022/03/16,to-read,to-read (#52),to-read,,,,0,0
2031313,Frankenstein o El moderno Prometeo,Mary Wollstonecraft Shelley,"Shelley, Mary Wollstonecraft","Isabel Burdiel, María Engracia Pujals",8437614023,9788437614021,3,3.85,Cátedra,Mass Market Paperback,360,2017,1818,2022/03/16,2022/03/14,,,read,,,,1,0
31340710,My Name is Lucy Barton,Elizabeth Strout,"Strout, Elizabeth",,0241248787,9780241248782,5,3.56,Penguin,Paperback,193,2016,2016,2022/03/14,2022/02/01,,,read,,,,1,0
62976,La vieja sirena,José Luis Sampedro,"Sampedro, José Luis",,8401427177,9788401427176,0,4.17,Plaza & Janes Editores,Paperback,736,1998,1990,,2022/03/14,to-read,to-read (#51),to-read,,,,0,0
19317918,"La amiga estupenda (La amiga estupenda, #1)",Elena Ferrante,"Ferrante, Elena",,,,3,4.01,LUMEN,Paperback,386,2012,2011,2022/03/14,2022/02/01,,,read,,,,1,0
67021,Señora de rojo sobre fondo gris,Miguel Delibes,"Delibes, Miguel",,842333323X,9788423333233,5,4.13,Destino Ediciones,Paperback,128,2003,1991,2022/03/03,2022/02/01,,,read,,,,1,0
19524974,Power Politics and State Formation in the Twentieth Century: The Dynamics of Recognition,Bridget Coggins,"Coggins, Bridget",,1107047358,9781107047358,4,4.5,Cambridge University Press,Hardcover,280,2014,2014,,2022/03/03,,,read,,,,2,0
29358558,When in French: Love in a Second Language,Lauren Collins,"Collins, Lauren",,1594206449,9781594206443,4,3.52,Penguin Press,Hardcover,256,2016,2016,2022/02/27,2022/02/01,,,read,,,,1,0
60315054,"Rusia frente a Ucrania: Imperios, pueblos, energía (Mayor nº 487)",Carlos Taibo Arias,"Arias, Carlos Taibo",,,,4,3.75,,Kindle Edition,,2020,2014,2022/02/16,2022/02/16,,,read,,,,1,0
4303215,Para entender el conflicto de Kosova,Carlos Taibo Arias,"Arias, Carlos Taibo",,8483190575,9788483190579,4,4,Libros de La Catarata,Unknown Binding,143,1999,1999,2022/02/16,2022/02/16,,,read,,,,1,0
45286062,Canto jo i la muntanya balla,Irene Solà,"Solà, Irene",,8433915681,9788433915689,5,4.28,Anagrama,Paperback,192,2019,2019,2022/02/01,2022/02/01,,,read,"Qué libro más sorprendente, me ha encantado. No sabría decir qué parte me ha gustado más, es un libro que no creo que haya que tratar de comprender del todo, sólo leerlo y dejarse llevar por él. <br/>Cortísimo y bastante indescriptible. ",,,1,0
2720399,El poema de la rosa als llavis,Joan Salvat-Papasseit,"Salvat-Papasseit, Joan",,8434475146,,0,3.73,Ariel,Paperback,174,2001,1923,,2022/02/01,to-read,to-read (#50),to-read,,,,0,0
60049,Seda,Alessandro Baricco,"Baricco, Alessandro","Carlos Gumpert, Xavier González Rovira",8433908405,9788433908407,0,3.85,Anagrama,Paperback,128,2013,1996,,2022/02/01,,,read,,,,1,0
57895364,Los años extraordinarios,Rodrigo Cortés,"Cortés, Rodrigo",,8439738846,9788439738848,0,3.48,Literatura Random House,Paperback,360,2021,2021,,2022/02/01,to-read,to-read (#49),to-read,,,,0,0
58627088,Estaré sola y sin fiesta,Sara Barquinero,"Barquinero, Sara",,8426410227,9788426410221,0,3.36,Lumen,Paperback,304,2021,2021,,2022/02/01,to-read,to-read (#48),to-read,,,,0,0
41594920,Mirall trencat,Mercè Rodoreda,"Rodoreda, Mercè",Marta Nadal,8473292243,9788473292245,0,3.96,Club Editor Jove,Paperback,414,2006,1974,,2022/02/01,to-read,to-read (#47),to-read,,,,0,0
35133922,Educated,Tara Westover,"Westover, Tara",,,,0,4.47,Random House,Hardcover,352,2018,2018,,2022/02/01,to-read,to-read (#46),to-read,,,,0,0
2341676,Tres sombreros de copa,Miguel Mihura,"Mihura, Miguel",,8437601797,9788437601793,2,3.46,Ediciones Catedra S.A.,Hardcover,152,1979,1932,,2022/02/01,,,read,,,,1,0
22995,La casa de Bernarda Alba,Federico García Lorca,"Lorca, Federico García","Paola Bianco, Antonio Sobejano-Moran",1585101435,9781585101436,0,3.83,Focus,Paperback,96,1945,1945,,2022/02/01,,,read,,,,1,0
762,Crónica de una muerte anunciada,Gabriel García Márquez,"Márquez, Gabriel García",,1400034957,9781400034956,0,3.97,Vintage Espanol,Paperback,118,2003,1981,,2022/02/01,,,read,,,,1,0
916114,La vida es sueño,Pedro Calderón de la Barca,"Barca, Pedro Calderón de la",Ciriaco Morón Arroyo,8437600928,9788437600925,0,3.94,Cátedra,Paperback,207,2001,1635,,2022/02/01,,,read,,,,1,0
96029,Malena es un nombre de tango,Almudena Grandes,"Grandes, Almudena",,8472234320,9788472234321,0,3.99,Tusquets,Paperback,552,1994,1994,,2022/02/01,to-read,to-read (#45),to-read,,,,0,0
3853137,La insoportable levedad del ser,Milan Kundera,"Kundera, Milan",Fernando Valenzuela,8483835126,9788483835128,0,4.11,MaxiTusquets,Paperback,336,2008,1984,,2022/02/01,,,read,,,,1,0
57310370,Yo que nunca supe de los hombres,Jacqueline Harpman,"Harpman, Jacqueline",,,9788413620763,0,4.25,ALIANZA EDITORIAL,Paperback,192,2021,1995,,2022/02/01,to-read,to-read (#44),to-read,,,,0,0
4068006,Aloma,Mercè Rodoreda,"Rodoreda, Mercè",,8429749411,9788429749410,0,3.73,Edicions 62,Paperback,216,2001,1936,,2022/02/01,to-read,to-read (#43),to-read,,,,0,0
57028269,Conversations on Love,Natasha Lunn,"Lunn, Natasha",,0241448735,9780241448731,0,4.36,Viking,Hardcover,320,2021,2021,,2022/02/01,to-read,to-read (#42),to-read,,,,0,0
13181515,La vida de las mujeres,Alice Munro,"Munro, Alice",,842641947X,9788426419477,0,3.97,Lumen,Hardcover,384,2011,1971,,2022/02/01,to-read,to-read (#41),to-read,,,,0,0
55454050,Small Pleasures,Clare Chambers,"Chambers, Clare",,147461390X,9781474613903,0,3.82,Orion Publishing Co,Paperback,320,2021,2021,,2022/02/01,to-read,to-read (#40),to-read,,,,0,0
57515385,Los días perfectos,Jacobo Bergareche,"Bergareche, Jacobo",,8417977627,9788417977627,0,3.85,Libros del Asteroide,Paperback,184,2021,2021,,2022/02/01,to-read,to-read (#39),to-read,,,,0,0
55170929,Un amor,Sara Mesa,"Mesa, Sara",,,,0,3.56,Anagrama,Kindle Edition,132,2020,2020,,2022/02/01,to-read,to-read (#38),to-read,,,,0,0
24502446,También esto pasará,Milena Busquets,"Busquets, Milena",,,,0,3.22,Editorial Anagrama,Kindle Edition,176,2015,2015,,2022/02/01,to-read,to-read (#37),to-read,,,,0,0
1181999,Nosotras que nos queremos tanto,Marcela Serrano,"Serrano, Marcela",,9681903692,9789681903695,0,3.88,Alfaguara,Paperback,358,1996,1991,,2022/02/01,to-read,to-read (#36),to-read,,,,0,0
24790,Paula,Isabel Allende,"Allende, Isabel",,849759388X,9788497593885,0,4.17,Nuevas Ediciones de Bolsillo,Pasta blanda,432,2004,1994,,2022/02/01,to-read,to-read (#35),to-read,,,,0,0
56796760,Los cien años de Lenni y Margot,Marianne Cronin,"Cronin, Marianne",,,9788408238317,0,4.33,Editorial Planeta,Paperback,432,2021,2021,,2022/02/01,to-read,to-read (#34),to-read,,,,0,0
51484920,Almendra,Sohn Won-Pyung,"Won-Pyung, Sohn",Sunme Yoon,,9788499987910,0,4.2,Temas de hoy,Paperback,256,2020,2017,,2022/02/01,to-read,to-read (#33),to-read,,,,0,0
49994053,"Listas, guapas, limpias",Anna Pacheco,"Pacheco, Anna",,8417417079,9788417417079,0,3.58,Caballo de Troya,Paperback,176,2019,2019,,2022/02/01,to-read,to-read (#32),to-read,,,,0,0
50042494,Ghosts,Dolly Alderton,"Alderton, Dolly",,0241434548,9780241434543,0,3.92,Fig Tree,Hardcover,336,2020,2020,,2022/02/01,to-read,to-read (#31),to-read,,,,0,0
157993,The Little Prince,Antoine de Saint-Exupéry,"Saint-Exupéry, Antoine de",Richard Howard,,,0,4.32,"Harcourt, Inc.",Paperback,96,2000,1943,,2022/02/01,,,read,,,,1,0
15823480,Anna Karenina,Leo Tolstoy,"Tolstoy, Leo","Aylmer Maude, Louise Maude, Dieter Wellershoff, Bruno Goetz, Lev Tolstoj, Léon Tolstoï",,,0,4.08,Vintage,Paperback,964,2012,1878,,2022/02/01,to-read,to-read (#30),to-read,,,,0,0
69681,La verdad sobre el caso Savolta,Eduardo Mendoza,"Mendoza, Eduardo",,8432230189,9788432230189,0,3.85,Editorial Seix Barral,Paperback,464,1999,1975,,2022/02/01,,,read,,,,1,0
7604,Lolita,Vladimir Nabokov,"Nabokov, Vladimir",Craig Raine,,,0,3.88,Penguin,Paperback,331,1995,1955,,2022/02/01,to-read,to-read (#29),to-read,,,,0,0
50076403,Gente normal,Sally Rooney,"Rooney, Sally",Inga Pellisa,8439736312,9788439736318,3,3.82,Literatura Random House,Paperback,256,2019,2018,,2022/02/01,,,read,,,,1,0
60056563,Corazón a ras de pecho,luz alcaraz,"alcaraz, luz",,,,5,4.35,libros.com,Paperback,235,2021,2021,,2022/02/01,,,read,,,,1,0
67569,El amante Lesbiano,José Luis Sampedro,"Sampedro, José Luis",,1400002133,9781400002139,4,3.23,Plaza y Janés,Paperback,280,2002,2000,,2022/02/01,,,read,,,,1,0
1146744,"The Valley of the Wolves (Crónicas de la Torre, #1)",Laura Gallego García,"García, Laura Gallego",,0439585538,9780439585538,3,4.07,Arthur A. Levine Books,Hardcover,247,2006,2000,,2022/02/01,,,read,,,,1,0
43909858,La única historia,Julian Barnes,"Barnes, Julian",Jaime Zulaika,,,3,3.61,Anagrama,Kindle Edition,240,2019,2018,,2022/02/01,,,read,,,,1,0
40789161,"We Need to Talk About Putin: Why the West Gets Him Wrong, and How to Get Him Right",Mark Galeotti,"Galeotti, Mark",,1473566029,9781473566026,4,3.81,Ebury Digital,ebook,160,2019,2019,,2022/02/01,,,read,,,,1,0
726248,Últimas tardes con Teresa,Juan Marsé,"Marsé, Juan",,,,5,3.79,European Schoolbooks,Paperback,470,2005,1966,,2022/02/01,,,read,,,,1,0
39330921,Conversaciones entre amigos,Sally Rooney,"Rooney, Sally",Ana García Casadesús,,,1,3.8,Literatura Random House,Paperback,336,2018,2017,,2022/02/01,,,read,,,,1,0
25912206,The Noise of Time,Julian Barnes,"Barnes, Julian",,1910702609,9781910702604,5,3.74,Jonathan Cape,Hardcover,184,2016,2016,,2022/02/01,,,read,,,,1,0
56554796,Una sala llena de corazones rotos,Anne Tyler,"Tyler, Anne",Ana Mata Buil,,,3,3.62,Lumen,Kindle Edition,200,2021,2020,,2022/02/01,,,read,,,,1,0
53075447,Piel de plata,Javier Calvo,"Calvo, Javier",,,9788432235436,3,3.44,Seix Barral,Paperback,320,2019,2019,,2022/02/01,,,read,,,,1,0
58393228,Mar abierto,Benjamin Myers,"Myers, Benjamin",Victoria Alonso Blanco,8490669821,9788490669822,5,4.26,Tusquets,Paperback,224,2021,2019,,2022/02/01,,,read,,,,1,0
57106040,La anomalía,Hervé Le Tellier,"Tellier, Hervé Le",Pablo Martín Sánchez,,9788432237928,4,3.84,Seix Barral,Paperback,366,2021,2020,,2022/02/01,,,read,,,,1,0
33968073,"Sissi, emperatriz accidental",Allison Pataki,"Pataki, Allison",,,9788425354830,3,3.9,Grijalbo,Paperback,576,2017,2015,,2022/02/01,,,read,,,,1,0
